runner_name,tag,run_id,recall,total_time,qps,start_time,end_time,phase,limit
usearch,pressure-repl-interleaved,140,0.97777,0.4827082800002245,2071.644596607158,2026-08-27 19:17:35.191832,2026-08-27 19:17:35.674572,normal,max
usearch,pressure-repl-interleaved,141,0.97777,0.4737762799995835,2110.700856532706,2026-08-27 19:17:35.720311,2026-08-27 19:17:36.194122,normal,max
usearch,pressure-repl-interleaved,142,0.97777,0.4918798639992019,2033.016744921322,2026-08-27 19:17:36.239959,2026-08-27 19:17:36.731872,normal,max
usearch,pressure-repl-interleaved,143,0.97777,0.473812115000328,2110.541221596471,2026-08-27 19:17:36.777828,2026-08-27 19:17:37.251674,normal,max
usearch,pressure-repl-interleaved,144,0.97777,0.4747963179979706,2106.166290877332,2026-08-27 19:17:37.297557,2026-08-27 19:17:37.772391,normal,max
usearch,pressure-repl-interleaved,145,0.97777,0.4766592850028246,2097.9345865340147,2026-08-27 19:17:37.818192,2026-08-27 19:17:38.294886,normal,max
usearch,pressure-repl-interleaved,146,0.97777,0.4842719000007491,2064.95565817148,2026-08-27 19:17:38.340546,2026-08-27 19:17:38.824852,normal,max
usearch,pressure-repl-interleaved,147,0.97777,0.4742753050013562,2108.4800103541984,2026-08-27 19:17:38.870646,2026-08-27 19:17:39.344955,normal,max
usearch,pressure-repl-interleaved,148,0.97777,0.4712289910021354,2122.1105218364382,2026-08-27 19:17:39.390699,2026-08-27 19:17:39.861959,normal,max
usearch,pressure-repl-interleaved,149,0.97777,0.4792414410003403,2086.630901352477,2026-08-27 19:17:39.907840,2026-08-27 19:17:40.387116,normal,max
usearch,pressure-repl-interleaved,150,0.97777,0.4805831190024037,2080.8055057693327,2026-08-27 19:17:40.432771,2026-08-27 19:17:40.913402,normal,max
usearch,pressure-repl-interleaved,151,0.97777,0.4786091169989959,2089.3876954753,2026-08-27 19:17:40.959142,2026-08-27 19:17:41.437782,normal,max
usearch,pressure-repl-interleaved,152,0.97777,0.8913125049984956,1121.940951565229,2026-08-27 19:17:41.483462,2026-08-27 19:17:42.374809,normal,max
usearch,pressure-repl-interleaved,153,0.97777,0.4823615970017272,2073.13352931871,2026-08-27 19:17:42.420660,2026-08-27 19:17:42.903057,7G,7G
usearch,pressure-repl-interleaved,154,0.97777,0.4738315220020013,2110.4547788945465,2026-08-27 19:17:42.949110,2026-08-27 19:17:43.422977,7G,7G
usearch,pressure-repl-interleaved,155,0.97777,0.4707392220007023,2124.3184193360207,2026-08-27 19:17:43.468635,2026-08-27 19:17:43.939412,7G,7G
