time,variant,elapsed,phase,limit,current_mb,high_events,psi_some_avg10,anon,file,pgscan,pgsteal,pgmajfault,repl_fail_events,repl_lock_main_lost,repl_pg_private_alloc,repl_pg_private_free,repl_pte_miss_events,repl_rdprotect_handled,repl_reclaimed,repl_reclaimed_replicas,repl_remote_faults_on_main,repl_repl_allocated,repl_repl_copy_events,repl_tlb_flushed,repl_total_faults,repl_unreplicated,repl_writes_to_replicated,vm_numa_pte_updates,vm_numa_huge_pte_updates,vm_numa_hint_faults,vm_numa_hint_faults_local,vm_numa_pages_migrated,vm_pgmigrate_success,vm_pgmigrate_fail
2026-08-15T01:25:17.558,repl-bound,37.158,7G,7G,6516,752,5.34,4715610112,2066898944,4130281,379541,494447,496623,77,0,0,2827488,0,37263,306921,342865,1512894,1512894,3467359,3126507,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:18.058,repl-bound,37.658,7G,7G,6517,752,5.34,4715610112,2066898944,4130281,379541,494447,496623,77,0,0,2827591,0,37263,306921,342865,1512894,1512894,3467462,3126610,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:18.558,repl-bound,38.158,7G,7G,6517,752,4.37,4715610112,2066898944,4130281,379541,494447,496623,77,0,0,2827640,0,37263,306921,342865,1512894,1512894,3467511,3126659,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:19.058,repl-bound,38.658,7G,7G,6517,752,4.37,4715610112,2066898944,4130281,379541,494447,496623,77,0,0,2827810,0,37263,306921,342865,1512894,1512894,3467681,3126829,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:19.558,repl-bound,39.158,7G,7G,6519,752,4.37,4715642880,2066898944,4130281,379541,494452,496623,77,0,0,2827900,0,37263,306921,342865,1512894,1512894,3467771,3126919,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:20.058,repl-bound,39.658,7G,7G,6520,752,4.37,4715642880,2066898944,4130281,379541,494452,496623,77,0,0,2827966,0,37263,306921,342865,1512894,1512894,3467837,3126985,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:20.558,repl-bound,40.158,7G,7G,6517,752,3.58,4715642880,2066898944,4130281,379541,494452,496623,77,0,0,2827966,0,37263,306921,342865,1512894,1512894,3467837,3126985,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:21.058,repl-bound,40.658,7G,7G,6521,752,3.58,4715642880,2066898944,4130281,379541,494452,496623,77,0,0,2827966,0,37263,306921,342865,1512894,1512894,3467837,3126985,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:21.558,repl-bound,41.158,7G,7G,6523,752,3.58,4714831872,2066898944,4130281,379541,494453,496623,77,0,0,2827968,0,37263,306921,342865,1512894,1512894,3467839,3126987,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:22.058,repl-bound,41.658,7G,7G,6523,752,3.58,4714831872,2066898944,4130281,379541,494453,496623,77,0,0,2827989,0,37263,306921,342865,1512894,1512894,3467860,3127008,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:22.558,repl-bound,42.158,7G,7G,6519,752,2.93,4714831872,2066898944,4130281,379541,494453,496623,77,0,0,2828083,0,37263,306921,342865,1512894,1512894,3467954,3127102,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:23.058,repl-bound,42.658,7G,7G,6522,752,2.93,4714831872,2066898944,4130281,379541,494453,496623,77,0,0,2828086,0,37263,306921,342865,1512894,1512894,3467957,3127105,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:23.558,repl-bound,43.158,7G,7G,6522,752,2.93,4715794432,2066898944,4130281,379541,494460,496623,77,0,0,2828198,0,37263,306921,342865,1512894,1512894,3468069,3127217,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:24.058,repl-bound,43.658,7G,7G,6523,752,2.93,4715794432,2066898944,4130281,379541,494460,496623,77,0,0,2828251,0,37263,306921,342865,1512894,1512894,3468122,3127270,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:24.558,repl-bound,44.158,7G,7G,6520,752,2.40,4715794432,2066898944,4130281,379541,494460,496623,77,0,0,2828251,0,37263,306921,342865,1512894,1512894,3468122,3127270,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:25.058,repl-bound,44.658,7G,7G,6523,752,2.40,4715794432,2066898944,4130281,379541,494460,496623,77,0,0,2828265,0,37263,306921,342865,1512894,1512894,3468136,3127284,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:25.558,repl-bound,45.158,7G,7G,6522,752,2.40,4715786240,2066898944,4130281,379541,494460,496623,77,0,0,2828270,0,37263,306921,342865,1512894,1512894,3468141,3127289,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:26.058,repl-bound,45.658,7G,7G,6523,752,2.40,4715786240,2066898944,4130281,379541,494460,496623,77,0,0,2828270,0,37263,306921,342865,1512894,1512894,3468141,3127289,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:26.558,repl-bound,46.158,7G,7G,6514,752,1.96,4715786240,2066898944,4130281,379541,494460,496623,77,0,0,2828270,0,37263,306921,342865,1512894,1512894,3468141,3127289,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:27.058,repl-bound,46.658,7G,7G,6516,752,1.96,4715786240,2066898944,4130281,379541,494460,496623,77,0,0,2828270,0,37263,306921,342865,1512894,1512894,3468141,3127289,0,0,3317141,5863,288446,164460,260700,260700,0
