runner_name,tag,run_id,recall,total_time,qps,start_time,end_time,warmup
usearch,imbalanced,14,0.97813,1.4664851109999972,681.9025931453879,2026-09-04T20:34:04.526936,2026-09-04T20:34:05.993447,True
usearch,imbalanced,15,0.97813,1.434738396000057,696.9911746893545,2026-09-04T20:34:06.039606,2026-09-04T20:34:07.474366,True
usearch,imbalanced,16,0.97813,1.4386592350000456,695.0916350945109,2026-09-04T20:34:07.520093,2026-09-04T20:34:08.958773,True
usearch,imbalanced,17,0.97813,1.4446615130000282,692.2036691649447,2026-09-04T20:34:09.004402,2026-09-04T20:34:10.449084,True
usearch,imbalanced,18,0.97813,1.447086569000021,691.0436607058202,2026-09-04T20:34:10.494768,2026-09-04T20:34:11.941880,False
usearch,imbalanced,19,0.97813,1.4449560210000527,692.0625856196654,2026-09-04T20:34:11.987622,2026-09-04T20:34:13.432600,False
usearch,imbalanced,20,0.97813,1.4490071299999272,690.1277290471651,2026-09-04T20:34:13.478307,2026-09-04T20:34:14.927334,False
usearch,imbalanced,21,0.97813,1.4461292419999836,691.5011265639087,2026-09-04T20:34:14.972936,2026-09-04T20:34:16.419087,False
usearch,imbalanced,22,0.97813,1.4619911580000462,683.9986647853368,2026-09-04T20:34:16.464810,2026-09-04T20:34:17.926827,False
usearch,imbalanced,23,0.97813,1.4575352460000204,686.0897551152502,2026-09-04T20:34:17.972773,2026-09-04T20:34:19.430333,False
usearch,imbalanced,24,0.97813,1.4457076330000973,691.7027877378114,2026-09-04T20:34:19.476211,2026-09-04T20:34:20.921938,False
usearch,imbalanced,25,0.97813,1.4490629029999127,690.101166712471,2026-09-04T20:34:20.967505,2026-09-04T20:34:22.416588,False
usearch,imbalanced,26,0.97813,1.4577747629999749,685.9770284005234,2026-09-04T20:34:22.462333,2026-09-04T20:34:23.920133,False
usearch,imbalanced,27,0.97813,1.4487009889999172,690.2735675567742,2026-09-04T20:34:23.965759,2026-09-04T20:34:25.414485,False
usearch,imbalanced,28,0.97813,1.4612477989999206,684.346625318718,2026-09-04T20:34:25.460323,2026-09-04T20:34:26.921596,False
usearch,imbalanced,29,0.97813,1.45257642699994,688.4319347418691,2026-09-04T20:34:26.967380,2026-09-04T20:34:28.419977,False
usearch,imbalanced,30,0.97813,1.4543530270000247,687.5909641160207,2026-09-04T20:34:28.465698,2026-09-04T20:34:29.920072,False
usearch,imbalanced,31,0.97813,1.4417872120000084,693.5836243219462,2026-09-04T20:34:29.965620,2026-09-04T20:34:31.407428,False
