runner_name,tag,run_id,recall,total_time,qps,start_time,end_time
faiss,default,10,0.978358,8.689846239999952,1150.768347772291,2026-04-04T15:12:49.268706,2026-04-04T15:12:58.043894
faiss,default,11,0.978358,8.486063694999984,1178.402656333116,2026-04-04T15:12:58.319856,2026-04-04T15:13:06.887114
faiss,default,12,0.978358,8.539710698000135,1170.9998562763774,2026-04-04T15:13:07.176229,2026-04-04T15:13:15.799731
faiss,default,13,0.978358,8.624996779999947,1159.4207227054828,2026-04-04T15:13:16.075540,2026-04-04T15:13:24.777267
faiss,default,14,0.978358,8.12039607099996,1231.4670260620162,2026-04-04T15:13:25.054514,2026-04-04T15:13:33.252622
faiss,default,15,0.978358,8.256798632000027,1211.1231538630511,2026-04-04T15:13:33.527397,2026-04-04T15:13:41.859524
faiss,default,16,0.978358,8.180645975000061,1222.3973547516734,2026-04-04T15:13:42.137089,2026-04-04T15:13:50.399497
faiss,default,17,0.978358,8.446512527999857,1183.9205786826685,2026-04-04T15:13:50.674700,2026-04-04T15:13:59.239004
faiss,default,18,0.978358,8.242862797000043,1213.1707449551943,2026-04-04T15:13:59.517370,2026-04-04T15:14:07.860448
faiss,default,19,0.978358,8.237626454999827,1213.9419108923664,2026-04-04T15:14:08.135469,2026-04-04T15:14:16.464366
faiss,default,20,0.978358,7.991050360999907,1251.399947221546,2026-04-04T15:14:16.743187,2026-04-04T15:14:24.828479
faiss,default,21,0.978358,8.261158213000044,1210.4840195729037,2026-04-04T15:14:25.103595,2026-04-04T15:14:33.449243
faiss,default,22,0.978358,8.197796382000206,1219.840007487484,2026-04-04T15:14:33.728375,2026-04-04T15:14:42.028097
faiss,default,23,0.978358,8.179631078000057,1222.5490250894088,2026-04-04T15:14:42.303310,2026-04-04T15:14:50.572717
faiss,default,24,0.978358,8.454238436999958,1182.8386524130924,2026-04-04T15:14:50.851573,2026-04-04T15:14:59.401222
faiss,default,25,0.978358,8.28740092299995,1206.6509262568786,2026-04-04T15:14:59.676411,2026-04-04T15:15:08.054698
faiss,default,26,0.978358,8.363969482999892,1195.6045535944872,2026-04-04T15:15:08.333226,2026-04-04T15:15:16.787807
faiss,default,27,0.978358,8.283456546000025,1207.2255035645562,2026-04-04T15:15:17.063900,2026-04-04T15:15:25.427384
faiss,default,28,0.978358,8.475127927999893,1179.9231923051307,2026-04-04T15:15:25.706142,2026-04-04T15:15:34.272500
faiss,default,29,0.978358,8.047517846999881,1242.6191765114265,2026-04-04T15:15:34.547987,2026-04-04T15:15:42.697961
faiss,default,30,0.978358,8.388337653999997,1192.1313152232824,2026-04-04T15:15:42.977018,2026-04-04T15:15:51.446799
faiss,imbalanced-memory,1,0.978358,9.897795922000114,1010.3259431499001,2026-04-04T15:45:24.271496,2026-04-04T15:45:34.239612
faiss,imbalanced-memory,2,0.978358,8.437116711000272,1185.2390268540494,2026-04-04T15:45:34.519455,2026-04-04T15:45:43.060853
faiss,imbalanced-memory,3,0.978358,8.346373026000037,1198.1252178459672,2026-04-04T15:45:43.336355,2026-04-04T15:45:51.767951
faiss,imbalanced-memory,4,0.978358,8.236919752000176,1214.0460634658598,2026-04-04T15:45:52.047362,2026-04-04T15:46:00.380476
faiss,imbalanced-memory,5,0.978358,8.42079224500003,1187.5367197115745,2026-04-04T15:46:00.656410,2026-04-04T15:46:09.164262
faiss,imbalanced-memory,6,0.978358,8.10749681299967,1233.4263251224304,2026-04-04T15:46:09.444810,2026-04-04T15:46:17.650968
faiss,imbalanced-memory,7,0.978358,8.268466245000127,1209.4141408688604,2026-04-04T15:46:17.926398,2026-04-04T15:46:26.271794
faiss,imbalanced-memory,8,0.978358,8.348782391999976,1197.7794521967976,2026-04-04T15:46:26.552497,2026-04-04T15:46:35.023645
faiss,imbalanced-memory,9,0.978358,8.139623140999902,1228.5581072702541,2026-04-04T15:46:35.299169,2026-04-04T15:46:43.520654
faiss,imbalanced-memory,10,0.978358,8.576002306999726,1166.0444624458657,2026-04-04T15:46:43.800943,2026-04-04T15:46:52.471706
faiss,imbalanced-memory,11,0.978358,8.473891015999925,1180.0954226480565,2026-04-04T15:46:52.747305,2026-04-04T15:47:01.294928
faiss,imbalanced-memory,12,0.978358,7.956629752000026,1256.8135393614791,2026-04-04T15:47:01.570918,2026-04-04T15:47:09.622279
faiss,imbalanced-memory,13,0.978358,7.95301326300023,1257.3850525967255,2026-04-04T15:47:09.897870,2026-04-04T15:47:17.932387
faiss,imbalanced-memory,14,0.978358,8.067621204999796,1239.522747275571,2026-04-04T15:47:18.212933,2026-04-04T15:47:26.372276
faiss,imbalanced-memory,15,0.978358,8.150391893000233,1226.934867829884,2026-04-04T15:47:26.648331,2026-04-04T15:47:34.873030
faiss,imbalanced-memory,16,0.978358,8.376335761000064,1193.83944069669,2026-04-04T15:47:35.152752,2026-04-04T15:47:43.617244
faiss,imbalanced-memory,17,0.978358,8.413882423999894,1188.511972959812,2026-04-04T15:47:43.892644,2026-04-04T15:47:52.388047
faiss,imbalanced-memory,18,0.978358,8.056203701000413,1241.2794377031712,2026-04-04T15:47:52.669006,2026-04-04T15:48:00.808041
faiss,imbalanced-memory,19,0.978358,8.28305520799995,1207.28399713451,2026-04-04T15:48:01.082315,2026-04-04T15:48:09.440152
faiss,imbalanced-memory,20,0.978358,8.428612140000041,1186.4349472842098,2026-04-04T15:48:09.716598,2026-04-04T15:48:18.241156
faiss,imbalanced-memory,21,0.978358,8.365197119000186,1195.4290924342506,2026-04-04T15:48:18.515609,2026-04-04T15:48:26.957230
faiss,imbalanced-memory,22,0.978358,8.214058320999811,1217.4250059114268,2026-04-04T15:48:27.233521,2026-04-04T15:48:35.538352
faiss,imbalanced-memory,23,0.978358,8.087368738999885,1236.4961117423513,2026-04-04T15:48:35.814210,2026-04-04T15:48:43.976920
faiss,imbalanced-memory,24,0.978358,8.526710849999745,1172.7851660409358,2026-04-04T15:48:44.256729,2026-04-04T15:48:52.872859
faiss,imbalanced-memory,25,0.978358,8.104098073999921,1233.9436059001594,2026-04-04T15:48:53.148192,2026-04-04T15:49:01.325127
faiss,imbalanced-memory,26,0.978358,8.71445101099971,1147.519216916547,2026-04-04T15:49:01.605038,2026-04-04T15:49:10.403104
faiss,imbalanced-memory,27,0.978358,8.519898566999927,1173.722893689479,2026-04-04T15:49:10.678847,2026-04-04T15:49:19.270104
faiss,imbalanced-memory,28,0.978358,8.430307003000053,1186.1964216061583,2026-04-04T15:49:19.546491,2026-04-04T15:49:28.051378
faiss,imbalanced-memory,29,0.978358,8.229989996999848,1215.068305507709,2026-04-04T15:49:28.326103,2026-04-04T15:49:36.620677
faiss,imbalanced-memory,30,0.978358,8.364233454999976,1195.5668207733004,2026-04-04T15:49:36.901907,2026-04-04T15:49:45.349714
