time,variant,elapsed,phase,limit,current_mb,high_events,psi_some_avg10,anon,file,pgscan,pgsteal,pgmajfault,repl_fail_events,repl_lock_main_lost,repl_pg_private_alloc,repl_pg_private_free,repl_pte_miss_events,repl_rdprotect_handled,repl_reclaimed,repl_reclaimed_replicas,repl_remote_faults_on_main,repl_repl_allocated,repl_repl_copy_events,repl_skipped_pressure,repl_tlb_flushed,repl_total_faults,repl_unreplicated,repl_writes_to_replicated,vm_numa_pte_updates,vm_numa_huge_pte_updates,vm_numa_hint_faults,vm_numa_hint_faults_local,vm_numa_pages_migrated,vm_pgmigrate_success,vm_pgmigrate_fail
2026-08-29T20:46:41.353,repl-dynamic,31.001,normal,max,4218,0,0.00,2282950656,2106712064,0,0,456583,458150,0,0,0,1331558,0,0,0,360242,504244,504244,0,1008488,1645751,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:41.853,repl-dynamic,31.501,normal,max,4218,0,0.00,2282950656,2106712064,0,0,456583,458150,0,0,0,1331558,0,0,0,360242,504244,504244,0,1008488,1645751,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:42.353,repl-dynamic,32.001,normal,max,4217,0,0.00,2282950656,2106712064,0,0,456583,458150,0,0,0,1331558,0,0,0,360242,504244,504244,0,1008488,1645751,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:42.853,repl-dynamic,32.501,normal,max,4218,0,0.00,2282950656,2106712064,0,0,456583,458150,0,0,0,1331558,0,0,0,360242,504244,504244,0,1008488,1645751,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:43.353,repl-dynamic,33.001,normal,max,4217,0,0.00,2282950656,2106712064,0,0,456583,458150,0,0,0,1331558,0,0,0,360242,504244,504244,0,1008488,1645751,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:43.853,repl-dynamic,33.501,normal,max,4215,0,0.00,2282950656,2106712064,0,0,456583,458150,0,0,0,1331558,0,0,0,360242,504244,504244,0,1008488,1645751,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:44.353,repl-dynamic,34.001,normal,max,4216,0,0.00,2282962944,2106712064,0,0,456583,458150,0,0,0,1331561,0,0,0,360242,504247,504247,0,1008494,1645754,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:44.853,repl-dynamic,34.501,normal,max,4217,0,0.00,2282962944,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:45.353,repl-dynamic,35.001,normal,max,4216,0,0.00,2282962944,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:45.853,repl-dynamic,35.501,normal,max,4217,0,0.00,2282962944,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:46.353,repl-dynamic,36.001,normal,max,4218,0,0.00,2282491904,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:46.853,repl-dynamic,36.501,normal,max,4214,0,0.00,2282491904,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:47.353,repl-dynamic,37.001,normal,max,4216,0,0.00,2282491904,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:47.853,repl-dynamic,37.501,normal,max,4217,0,0.00,2282975232,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:48.353,repl-dynamic,38.001,normal,max,4216,0,0.00,2282975232,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
