ops_sec,mb_sec,lsm_sz,blob_sz,c_wgb,w_amp,c_mbps,c_wsecs,c_csecs,b_rgb,b_wgb,usec_op,p50,p99,p99.9,p99.99,pmax,uptime,stall%,Nstall,u_cpu,s_cpu,rss,test,date,version,job_id,githash,tag,nb_runs,start_time,end_time
8221525,2081.5,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","79,0",204,747,3499,73055,60,0.0,,"3,7","0,1","16,2",multireadrandom.t64,2026-04-6T18:38:57,10.5.0,,11a259a5f0,patched-repl-multireadrandom,7,2026-04-06T18:38:57.148624,2026-04-06T18:40:01.244506
8270597,2093.9,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","78,0",199,786,1736,29932,60,0.0,,"3,7","0,1","16,2",multireadrandom.t64,2026-04-6T18:41:31,10.5.0,,11a259a5f0,patched-repl-multireadrandom,8,2026-04-06T18:41:31.302076,2026-04-06T18:42:35.400348
8325662,2108.1,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","77,0",195,745,3627,56490,60,0.0,,"3,7","0,1","16,2",multireadrandom.t64,2026-04-6T18:44:03,10.5.0,,11a259a5f0,patched-repl-multireadrandom,9,2026-04-06T18:44:03.043937,2026-04-06T18:45:07.168417
2678286,10727.7,8GB,0GB,"0,0",,"0,0",0,0,0,0,"25,0","24,0",58,206,407,64071,60,0.0,,"3,7","0,1","16,2",fwdrange.t64,2026-04-6T18:59:24,10.5.0,,11a259a5f0,patched-repl-fwdrange,5,2026-04-06T18:59:24.106295,2026-04-06T19:00:28.111196
2639167,10571.0,8GB,0GB,"0,0",,"0,0",0,0,0,0,"25,0","24,0",58,225,415,44497,60,0.0,,"3,7","0,1","16,2",fwdrange.t64,2026-04-6T19:01:59,10.5.0,,11a259a5f0,patched-repl-fwdrange,6,2026-04-06T19:01:59.088138,2026-04-06T19:03:03.106613
2605855,10437.6,8GB,0GB,"0,0",,"0,0",0,0,0,0,"26,0","25,0",60,219,398,58653,60,0.0,,"3,7","0,1","16,2",fwdrange.t64,2026-04-6T19:04:33,10.5.0,,11a259a5f0,patched-repl-fwdrange,7,2026-04-06T19:04:33.619412,2026-04-06T19:05:37.614413
2641612,10580.8,8GB,0GB,"0,0",,"0,0",0,0,0,0,"25,0","24,0",59,223,406,45466,60,0.0,,"3,7","0,1","16,2",fwdrange.t64,2026-04-6T19:07:07,10.5.0,,11a259a5f0,patched-repl-fwdrange,8,2026-04-06T19:07:07.050568,2026-04-06T19:08:11.046092
2684283,10751.7,8GB,0GB,"0,0",,"0,0",0,0,0,0,"25,0","23,0",59,226,410,89939,60,0.0,,"3,7","0,1","16,2",fwdrange.t64,2026-04-6T19:09:39,10.5.0,,11a259a5f0,patched-repl-fwdrange,9,2026-04-06T19:09:39.362271,2026-04-06T19:10:43.423982
2022160,8099.6,8GB,0GB,"0,0",,"0,0",0,0,0,0,"33,0","29,0",78,264,496,76114,60,0.0,,"3,7","0,1","16,2",revrange.t64,2026-04-6T19:25:07,10.5.0,,11a259a5f0,patched-repl-revrange,5,2026-04-06T19:25:07.278787,2026-04-06T19:26:11.265733
2040393,8172.6,8GB,0GB,"0,0",,"0,0",0,0,0,0,"33,0","29,0",75,256,513,80205,60,0.0,,"3,7","0,1","16,2",revrange.t64,2026-04-6T19:27:40,10.5.0,,11a259a5f0,patched-repl-revrange,6,2026-04-06T19:27:40.271591,2026-04-06T19:28:44.268536
2073750,8306.3,8GB,0GB,"0,0",,"0,0",0,0,0,0,"32,0","29,0",75,265,493,44504,60,0.0,,"3,7","0,1","16,2",revrange.t64,2026-04-6T19:30:12,10.5.0,,11a259a5f0,patched-repl-revrange,7,2026-04-06T19:30:12.418840,2026-04-06T19:31:16.390855
2032703,8141.8,8GB,0GB,"0,0",,"0,0",0,0,0,0,"33,0","29,0",76,238,562,68219,60,0.0,,"3,7","0,1","16,2",revrange.t64,2026-04-6T19:32:44,10.5.0,,11a259a5f0,patched-repl-revrange,8,2026-04-06T19:32:44.482899,2026-04-06T19:33:48.446004
2059442,8248.9,8GB,0GB,"0,0",,"0,0",0,0,0,0,"33,0","29,0",75,274,498,94855,60,0.0,,"3,7","0,1","16,2",revrange.t64,2026-04-6T19:35:17,10.5.0,,11a259a5f0,patched-repl-revrange,9,2026-04-06T19:35:17.042110,2026-04-06T19:36:21.078942
6717165,1703.5,8GB,0GB,"0,0",,"0,0",0,0,0,0,"9,0","10,0",25,131,258,62466,60,0.0,,"3,7","0,1","16,2",readwhilewriting.t64,2026-04-6T19:50:42,10.5.0,,11a259a5f0,patched-repl-readwhilewriting,5,2026-04-06T19:50:42.266223,2026-04-06T19:51:46.422816
6653294,1687.0,8GB,0GB,"0,0",,"0,0",0,0,0,0,"10,0","11,0",25,134,271,48671,60,0.0,,"3,7","0,1","16,2",readwhilewriting.t64,2026-04-6T19:53:13,10.5.0,,11a259a5f0,patched-repl-readwhilewriting,6,2026-04-06T19:53:13.742658,2026-04-06T19:54:17.910278
6687339,1695.6,8GB,0GB,"0,0",,"0,0",0,0,0,0,"10,0","11,0",25,136,271,56939,60,0.0,,"3,7","0,1","16,2",readwhilewriting.t64,2026-04-6T19:55:51,10.5.0,,11a259a5f0,patched-repl-readwhilewriting,7,2026-04-06T19:55:51.509123,2026-04-06T19:56:55.619412
6741287,1709.1,8GB,0GB,"0,0",,"0,0",0,0,0,0,"10,0","10,0",26,122,237,84977,60,0.0,,"3,7","0,1","16,2",readwhilewriting.t64,2026-04-6T19:58:22,10.5.0,,11a259a5f0,patched-repl-readwhilewriting,8,2026-04-06T19:58:22.250110,2026-04-06T19:59:26.418320
6659866,1688.9,8GB,0GB,"0,0",,"0,0",0,0,0,0,"10,0","11,0",25,131,254,38991,60,0.0,,"3,7","0,1","16,2",readwhilewriting.t64,2026-04-6T20:00:59,10.5.0,,11a259a5f0,patched-repl-readwhilewriting,9,2026-04-06T20:00:59.402496,2026-04-06T20:02:03.529523
63004,25.2,9GB,0GB,"1,0",,"23,0",271,5,0,0,"1015,0","1025,0",3661,9751,13617,34964,61,0.0,,"0,2","0,1","0,3",overwrite.t64.s1,2026-04-6T20:16:12,10.5.0,,11a259a5f0,patched-repl-overwrite,5,2026-04-06T20:16:12.813066,2026-04-06T20:17:15.120263
64510,25.8,9GB,0GB,"1,0",,"26,0",270,5,0,0,"991,0","992,0",3869,9652,13733,35282,60,0.0,,"0,2","0,1","0,3",overwrite.t64.s1,2026-04-6T20:18:47,10.5.0,,11a259a5f0,patched-repl-overwrite,6,2026-04-06T20:18:47.230961,2026-04-06T20:19:49.079706
62752,25.1,9GB,0GB,"1,0",,"24,0",263,5,0,0,"1019,0","1024,0",3762,9486,13988,75816,60,0.0,,"0,2","0,1","0,3",overwrite.t64.s1,2026-04-6T20:21:19,10.5.0,,11a259a5f0,patched-repl-overwrite,7,2026-04-06T20:21:19.411252,2026-04-06T20:22:20.928688
63217,25.3,9GB,0GB,"1,0",,"23,0",268,5,0,0,"1012,0","1020,0",3744,9454,13570,30235,60,0.0,,"0,2","0,1","0,3",overwrite.t64.s1,2026-04-6T20:23:49,10.5.0,,11a259a5f0,patched-repl-overwrite,8,2026-04-06T20:23:48.911761,2026-04-06T20:24:50.974729
