runner_name,tag,run_id,recall,total_time,qps,start_time,end_time
faiss,default,24,0.978358,5.288468855000019,1890.9064748571661,2026-04-02T09:06:23.235022,2026-04-02T09:06:28.586162
faiss,default,25,0.978358,5.342322259999946,1871.8451477317096,2026-04-02T09:06:28.868977,2026-04-02T09:06:34.271144
faiss,default,26,0.978358,5.329612169000029,1876.3091352435601,2026-04-02T09:06:34.556113,2026-04-02T09:06:39.948121
faiss,default,27,0.978358,5.221738411999922,1915.0710378404433,2026-04-02T09:06:40.230404,2026-04-02T09:06:45.511957
faiss,default,28,0.978358,5.345350830000143,1870.7845973132753,2026-04-02T09:06:45.797609,2026-04-02T09:06:51.204373
faiss,default,29,0.978358,5.300219135999896,1886.7144439516617,2026-04-02T09:06:51.486930,2026-04-02T09:06:56.846462
faiss,default,30,0.978358,5.413659714000005,1847.1792702706232,2026-04-02T09:06:57.131452,2026-04-02T09:07:02.609044
faiss,imbalanced-memory,1,0.978358,8.857100617000015,1129.0376424996623,2026-04-02T09:32:13.313349,2026-04-02T09:32:22.215385
faiss,imbalanced-memory,2,0.978358,7.884800443999666,1268.2629155960442,2026-04-02T09:32:22.499317,2026-04-02T09:32:30.449750
faiss,imbalanced-memory,3,0.978358,7.9912753560001875,1251.3647139553984,2026-04-02T09:32:30.731716,2026-04-02T09:32:38.780228
faiss,imbalanced-memory,4,0.978358,8.036803491999763,1244.2757882477158,2026-04-02T09:32:39.063699,2026-04-02T09:32:47.166211
faiss,imbalanced-memory,5,0.978358,8.090245054000206,1236.0565017811814,2026-04-02T09:32:47.447440,2026-04-02T09:32:55.610495
faiss,imbalanced-memory,6,0.978358,8.040620035999837,1243.6851828873316,2026-04-02T09:32:55.894352,2026-04-02T09:33:03.999868
faiss,imbalanced-memory,7,0.978358,8.013491240999883,1247.8955425615777,2026-04-02T09:33:04.281274,2026-04-02T09:33:12.351318
faiss,imbalanced-memory,8,0.978358,8.041553220999958,1243.5408589830251,2026-04-02T09:33:12.635398,2026-04-02T09:33:20.742162
faiss,imbalanced-memory,9,0.978358,7.858014489999732,1272.5860982728145,2026-04-02T09:33:21.023430,2026-04-02T09:33:28.937413
