readratio,writeratio,run,benchmark,tag,ts_start,ts_end,read_bw_gb,write_bw_gb,read_bw_wall_gb,write_bw_wall_gb,wall_s,read_bw_std,write_bw_std,read_bw_std_pct,write_bw_std_pct
95,5,3,readwrite_random,interleaved,1788210179.439695,1788210230.2262208,135.780324696,6.72926503,135.23943905882354,6.701788613464347,30.124,0.045510605865,0.040473455583,0.03429241751713592,0.6151588343509173
95,5,4,readwrite_random,interleaved,1788210233.667168,1788210284.4397252,134.595522736,6.683842888,134.07269152297476,6.657657846480744,30.12,0.043525127181999995,0.052989194674,0.03308782203206814,0.8107732323734913
95,5,5,readwrite_random,interleaved,1788210287.886736,1788210338.679943,134.617576828,6.563084841,134.02797167376733,6.5336861933771315,30.138,0.045330575729999996,0.046216629012,0.03445442516001966,0.7202895765121277
95,5,1,readwrite_random,numabalancing,1788210342.1063404,1788210392.828403,107.993083563,6.506194554,107.7059156496593,6.48824494013628,30.085,0.06098449764,0.06710243094599999,0.057809330341514954,1.0548727166583471
95,5,2,readwrite_random,numabalancing,1788210396.3316786,1788210447.0738409,110.045614486,6.247449052,109.67278914059854,6.225660692330687,30.107,0.07636177936,0.11249190435300001,0.0710269584288754,1.8401258410128538
95,5,3,readwrite_random,numabalancing,1788210450.5428143,1788210501.3959923,119.786212458,6.154743689,118.97727484745762,6.11297586440678,30.208,0.038888521405,0.03823355983,0.03322475856536305,0.6354224456884401
95,5,4,readwrite_random,numabalancing,1788210504.7594388,1788210555.4922223,114.204565381,5.780290026,113.82897982632959,5.760896301896821,30.103,0.078519480364,0.026314050831,0.07035451521829776,0.4656704956630882
95,5,5,readwrite_random,numabalancing,1788210558.9799166,1788210609.6871748,115.7123724,6.443781247,115.40467787561909,6.4262180079109195,30.085,0.042293912356,0.056959912568,0.03739000549416412,0.9035854190003282
95,5,1,readwrite_random,repl,1788251330.2229216,1788251381.8018024,271.976574822,0.102752505,271.37059462525355,0.10251673279904225,30.071,0.07462882270099999,0.00101105963,0.028076094133471962,1.0061082133778712
95,5,2,readwrite_random,repl,1788251384.123884,1788251435.694079,273.582553161,0.102023999,272.90039313328236,0.1017594340237375,30.079,0.077694340358,0.001106126836,0.029054603566751363,1.1098115986093509
95,5,3,readwrite_random,repl,1788251437.9513426,1788251489.5348098,269.917828624,0.100533105,269.2090060847655,0.10025907309776287,30.083,0.073283975668,0.001208259303,0.027777026586059676,1.228725072760959
95,5,4,readwrite_random,repl,1788251491.7326837,1788251543.2927568,271.617319579,0.103938167,270.89505314887816,0.10365487226192455,30.085,0.07716750479000001,0.000986653507,0.02906271606091673,0.9721797281639873
95,5,5,readwrite_random,repl,1788251545.5726814,1788251597.2155817,272.387600586,0.105907014,271.68132331626884,0.10562184535602685,30.082,0.072294097628,0.001025616817,0.027153861958022923,0.9905446528458814
95,5,1,readwrite_random,unrepl-bound,1788251599.4273157,1788251651.027197,268.556749504,0.112254237,267.6468412354094,0.11186644716824448,30.105,0.075512079046,0.000920094403,0.028761684422397793,0.8388210331026812
95,5,2,readwrite_random,unrepl-bound,1788251653.3840747,1788251704.9591608,273.555100378,0.105784583,272.9093011386201,0.10557002480465504,30.075,0.074297215635,0.0010094861969999998,0.027786430829755356,0.976463844797063
95,5,3,readwrite_random,unrepl-bound,1788251707.2758036,1788251758.8684828,269.95699304,0.111112976,269.30177940619075,0.1108359051767131,30.077,0.07309955791,0.000999889276,0.027703812751909068,0.9211599231687274
95,5,4,readwrite_random,unrepl-bound,1788251761.1436174,1788251812.7289946,273.636252852,0.099759572,272.9448616754546,0.09950751235080953,30.079,0.070386827648,0.001222146644,0.026318738311941724,1.2551500705243117
95,5,5,readwrite_random,unrepl-bound,1788251814.967564,1788251866.5371757,271.381533077,0.105839433,270.785883553841,0.10559656907216496,30.07,0.07343473570799999,0.001039808255,0.027680513002567634,1.0055327125583615
