streams,stream,tag,pass,warmup,query,elapsed_s,rows,start_time,end_time
16,13,imbalanced,1,True,25,0.1733,10,2026-08-27T16:13:54.862957,2026-08-27T16:13:55.036406
16,8,imbalanced,1,True,20,0.1066,4,2026-08-27T16:13:54.938233,2026-08-27T16:13:55.044940
16,6,imbalanced,1,True,19,15.973,10,2026-08-27T16:13:39.161013,2026-08-27T16:13:55.134088
16,7,imbalanced,1,True,24,1.5226,10,2026-08-27T16:13:53.613826,2026-08-27T16:13:55.136490
16,11,imbalanced,1,True,24,0.7471,10,2026-08-27T16:13:54.423686,2026-08-27T16:13:55.170869
16,7,imbalanced,1,True,25,0.0798,10,2026-08-27T16:13:55.137857,2026-08-27T16:13:55.217724
16,10,imbalanced,1,True,24,1.4109,10,2026-08-27T16:13:53.813787,2026-08-27T16:13:55.224795
16,13,imbalanced,1,True,26,0.2417,10,2026-08-27T16:13:55.036792,2026-08-27T16:13:55.278592
16,6,imbalanced,1,True,20,0.1533,4,2026-08-27T16:13:55.134302,2026-08-27T16:13:55.287686
16,10,imbalanced,1,True,25,0.09,10,2026-08-27T16:13:55.224867,2026-08-27T16:13:55.314893
16,11,imbalanced,1,True,25,0.1768,10,2026-08-27T16:13:55.171059,2026-08-27T16:13:55.347911
16,13,imbalanced,1,True,27,0.3563,10,2026-08-27T16:13:55.278801,2026-08-27T16:13:55.635162
16,7,imbalanced,1,True,26,0.4457,10,2026-08-27T16:13:55.217797,2026-08-27T16:13:55.663562
16,7,imbalanced,1,True,27,0.1146,10,2026-08-27T16:13:55.663819,2026-08-27T16:13:55.778448
16,11,imbalanced,1,True,26,0.4834,10,2026-08-27T16:13:55.348099,2026-08-27T16:13:55.831630
16,11,imbalanced,1,True,27,0.1668,10,2026-08-27T16:13:55.832052,2026-08-27T16:13:55.998941
16,10,imbalanced,1,True,26,0.7005,10,2026-08-27T16:13:55.315108,2026-08-27T16:13:56.015643
16,8,imbalanced,1,True,21,1.0012,1,2026-08-27T16:13:55.045261,2026-08-27T16:13:56.046475
16,10,imbalanced,1,True,27,0.2062,10,2026-08-27T16:13:56.015967,2026-08-27T16:13:56.222207
16,5,imbalanced,1,True,14,1.3878,10,2026-08-27T16:13:54.878162,2026-08-27T16:13:56.266049
16,13,imbalanced,1,True,28,0.7707,25,2026-08-27T16:13:55.636133,2026-08-27T16:13:56.406967
16,7,imbalanced,1,True,28,0.8285,25,2026-08-27T16:13:55.778698,2026-08-27T16:13:56.607267
16,6,imbalanced,1,True,21,1.3451,1,2026-08-27T16:13:55.287922,2026-08-27T16:13:56.633020
16,11,imbalanced,1,True,28,0.6886,25,2026-08-27T16:13:55.999322,2026-08-27T16:13:56.687971
16,0,imbalanced,1,True,12,4.6603,10,2026-08-27T16:13:52.151192,2026-08-27T16:13:56.811533
16,3,imbalanced,1,True,12,4.7861,10,2026-08-27T16:13:52.177010,2026-08-27T16:13:56.963162
16,10,imbalanced,1,True,28,0.8392,25,2026-08-27T16:13:56.222409,2026-08-27T16:13:57.061638
16,12,imbalanced,1,True,15,14.0526,10,2026-08-27T16:13:44.882572,2026-08-27T16:13:58.935219
16,15,imbalanced,1,True,19,22.2416,10,2026-08-27T16:13:36.768721,2026-08-27T16:13:59.010330
16,5,imbalanced,1,True,15,3.0518,10,2026-08-27T16:13:56.266497,2026-08-27T16:13:59.318332
16,15,imbalanced,1,True,20,0.6198,4,2026-08-27T16:13:59.010433,2026-08-27T16:13:59.630250
16,9,imbalanced,1,True,14,18.396,10,2026-08-27T16:13:41.281037,2026-08-27T16:13:59.677093
16,1,imbalanced,1,True,10,13.9012,10,2026-08-27T16:13:47.911898,2026-08-27T16:14:01.813170
16,2,imbalanced,1,True,10,14.2381,10,2026-08-27T16:13:48.315933,2026-08-27T16:14:02.554090
16,5,imbalanced,1,True,16,4.2454,10,2026-08-27T16:13:59.318435,2026-08-27T16:14:03.563849
16,13,imbalanced,1,True,29,9.2594,25,2026-08-27T16:13:56.407299,2026-08-27T16:14:05.666778
16,11,imbalanced,1,True,29,9.0505,25,2026-08-27T16:13:56.688130,2026-08-27T16:14:05.738635
16,1,imbalanced,1,True,11,4.6043,10,2026-08-27T16:14:01.813269,2026-08-27T16:14:06.417617
16,8,imbalanced,1,True,22,10.8205,10,2026-08-27T16:13:56.046680,2026-08-27T16:14:06.867239
16,13,imbalanced,1,True,30,1.2359,1,2026-08-27T16:14:05.666892,2026-08-27T16:14:06.902785
16,11,imbalanced,1,True,30,1.1704,1,2026-08-27T16:14:05.738726,2026-08-27T16:14:06.909187
16,5,imbalanced,1,True,17,3.5598,10,2026-08-27T16:14:03.563965,2026-08-27T16:14:07.123774
16,2,imbalanced,1,True,11,4.9314,10,2026-08-27T16:14:02.554167,2026-08-27T16:14:07.485607
16,13,imbalanced,1,True,31,1.2606,10,2026-08-27T16:14:06.906215,2026-08-27T16:14:08.166958
16,11,imbalanced,1,True,31,1.4576,10,2026-08-27T16:14:06.909281,2026-08-27T16:14:08.366981
16,10,imbalanced,1,True,29,11.3844,25,2026-08-27T16:13:57.061763,2026-08-27T16:14:08.446179
16,7,imbalanced,1,True,29,11.9253,25,2026-08-27T16:13:56.607860,2026-08-27T16:14:08.533146
16,6,imbalanced,1,True,22,11.9494,10,2026-08-27T16:13:56.633152,2026-08-27T16:14:08.582564
16,10,imbalanced,1,True,30,0.1486,1,2026-08-27T16:14:08.446344,2026-08-27T16:14:08.594966
16,8,imbalanced,1,True,23,1.728,10,2026-08-27T16:14:06.873583,2026-08-27T16:14:08.601622
16,7,imbalanced,1,True,30,0.5412,1,2026-08-27T16:14:08.533249,2026-08-27T16:14:09.074476
16,8,imbalanced,1,True,24,0.7929,10,2026-08-27T16:14:08.601713,2026-08-27T16:14:09.394678
16,8,imbalanced,1,True,25,0.0937,10,2026-08-27T16:14:09.394769,2026-08-27T16:14:09.488541
16,3,imbalanced,1,True,13,12.8155,10,2026-08-27T16:13:56.963273,2026-08-27T16:14:09.778825
16,1,imbalanced,1,True,12,3.5835,10,2026-08-27T16:14:06.417767,2026-08-27T16:14:10.001257
16,0,imbalanced,1,True,13,13.3556,10,2026-08-27T16:13:56.811679,2026-08-27T16:14:10.167345
16,2,imbalanced,1,True,12,2.6993,10,2026-08-27T16:14:07.497749,2026-08-27T16:14:10.197148
16,11,imbalanced,1,True,32,2.6706,10,2026-08-27T16:14:08.367174,2026-08-27T16:14:11.037886
16,8,imbalanced,1,True,26,1.6008,10,2026-08-27T16:14:09.488647,2026-08-27T16:14:11.089558
16,10,imbalanced,1,True,31,2.5347,10,2026-08-27T16:14:08.595053,2026-08-27T16:14:11.129869
16,8,imbalanced,1,True,27,0.2056,10,2026-08-27T16:14:11.090979,2026-08-27T16:14:11.296650
16,7,imbalanced,1,True,31,2.2498,10,2026-08-27T16:14:09.074559,2026-08-27T16:14:11.324437
16,13,imbalanced,1,True,32,3.253,10,2026-08-27T16:14:08.167488,2026-08-27T16:14:11.420578
16,12,imbalanced,1,True,16,12.9898,10,2026-08-27T16:13:58.935287,2026-08-27T16:14:11.925130
16,5,imbalanced,1,True,18,4.9704,10,2026-08-27T16:14:07.123878,2026-08-27T16:14:12.094351
16,6,imbalanced,1,True,23,3.6337,10,2026-08-27T16:14:08.582653,2026-08-27T16:14:12.216445
16,15,imbalanced,1,True,21,12.6246,1,2026-08-27T16:13:59.630325,2026-08-27T16:14:12.254970
