sf,tag,pass,warmup,query,elapsed_s,rows
10,interleaved,18,False,16,0.1364,27840
10,interleaved,18,False,17,0.0738,1
10,interleaved,18,False,18,0.2711,100
10,interleaved,18,False,19,0.087,1
10,interleaved,18,False,20,0.0951,1804
10,interleaved,18,False,21,0.1751,100
10,interleaved,18,False,22,0.0965,7
10,interleaved,19,False,1,0.0728,4
10,interleaved,19,False,2,0.0479,100
10,interleaved,19,False,3,0.1052,10
10,interleaved,19,False,4,0.1171,5
10,interleaved,19,False,5,0.1224,5
10,interleaved,19,False,6,0.0227,1
10,interleaved,19,False,7,0.0995,4
10,interleaved,19,False,8,0.1327,2
10,interleaved,19,False,9,0.3499,175
10,interleaved,19,False,10,0.262,20
10,interleaved,19,False,11,0.0295,0
10,interleaved,19,False,12,0.0851,2
10,interleaved,19,False,13,0.2617,45
10,interleaved,19,False,14,0.0728,1
10,interleaved,19,False,15,0.0474,1
10,interleaved,19,False,16,0.1346,27840
10,interleaved,19,False,17,0.0771,1
10,interleaved,19,False,18,0.2665,100
10,interleaved,19,False,19,0.0882,1
10,interleaved,19,False,20,0.1087,1804
10,interleaved,19,False,21,0.1813,100
10,interleaved,19,False,22,0.1023,7
10,interleaved,20,False,1,0.0713,4
10,interleaved,20,False,2,0.0467,100
10,interleaved,20,False,3,0.1032,10
10,interleaved,20,False,4,0.1316,5
10,interleaved,20,False,5,0.1246,5
10,interleaved,20,False,6,0.023,1
10,interleaved,20,False,7,0.1063,4
10,interleaved,20,False,8,0.1257,2
10,interleaved,20,False,9,0.3426,175
10,interleaved,20,False,10,0.2514,20
10,interleaved,20,False,11,0.0305,0
10,interleaved,20,False,12,0.088,2
10,interleaved,20,False,13,0.2652,45
10,interleaved,20,False,14,0.07,1
10,interleaved,20,False,15,0.0448,1
10,interleaved,20,False,16,0.1367,27840
10,interleaved,20,False,17,0.0796,1
10,interleaved,20,False,18,0.2676,100
10,interleaved,20,False,19,0.0784,1
10,interleaved,20,False,20,0.0978,1804
10,interleaved,20,False,21,0.1932,100
10,interleaved,20,False,22,0.0897,7
