variant,tag,pass,warmup,query,elapsed_s,rows
-raw,imbalanced,11,False,37,0.0295,10
-raw,imbalanced,11,False,38,0.0244,10
-raw,imbalanced,11,False,39,0.0126,10
-raw,imbalanced,11,False,40,0.0603,10
-raw,imbalanced,11,False,41,0.016,10
-raw,imbalanced,11,False,42,0.0241,10
-raw,imbalanced,11,False,43,0.021,10
-raw,imbalanced,12,False,1,0.0013,1
-raw,imbalanced,12,False,2,0.0456,1
-raw,imbalanced,12,False,3,0.0149,1
-raw,imbalanced,12,False,4,0.0171,1
-raw,imbalanced,12,False,5,0.2105,1
-raw,imbalanced,12,False,6,0.2429,1
-raw,imbalanced,12,False,7,0.054,1
-raw,imbalanced,12,False,8,0.0159,18
-raw,imbalanced,12,False,9,0.2627,10
-raw,imbalanced,12,False,10,0.3739,10
-raw,imbalanced,12,False,11,0.096,10
-raw,imbalanced,12,False,12,0.0877,10
-raw,imbalanced,12,False,13,0.1963,10
-raw,imbalanced,12,False,14,0.4056,10
-raw,imbalanced,12,False,15,0.2117,10
-raw,imbalanced,12,False,16,0.2293,10
-raw,imbalanced,12,False,17,0.4817,10
-raw,imbalanced,12,False,18,0.4781,10
-raw,imbalanced,12,False,19,0.9981,10
-raw,imbalanced,12,False,20,0.0128,4
-raw,imbalanced,12,False,21,0.2348,1
-raw,imbalanced,12,False,22,0.1627,10
-raw,imbalanced,12,False,23,0.2408,10
-raw,imbalanced,12,False,24,0.0907,10
-raw,imbalanced,12,False,25,0.0102,10
-raw,imbalanced,12,False,26,0.0523,10
-raw,imbalanced,12,False,27,0.0108,10
-raw,imbalanced,12,False,28,0.1341,25
-raw,imbalanced,12,False,29,5.1551,25
-raw,imbalanced,12,False,30,0.0485,1
-raw,imbalanced,12,False,31,0.1805,10
-raw,imbalanced,12,False,32,0.2753,10
-raw,imbalanced,12,False,33,1.3335,10
-raw,imbalanced,12,False,34,1.1091,10
-raw,imbalanced,12,False,35,1.1865,10
-raw,imbalanced,12,False,36,0.2164,10
-raw,imbalanced,12,False,37,0.0323,10
-raw,imbalanced,12,False,38,0.0252,10
-raw,imbalanced,12,False,39,0.023,10
-raw,imbalanced,12,False,40,0.0557,10
-raw,imbalanced,12,False,41,0.0109,10
-raw,imbalanced,12,False,42,0.0126,10
-raw,imbalanced,12,False,43,0.018,10
-raw,imbalanced,13,False,1,0.0013,1
-raw,imbalanced,13,False,2,0.0354,1
-raw,imbalanced,13,False,3,0.0095,1
-raw,imbalanced,13,False,4,0.0162,1
-raw,imbalanced,13,False,5,0.2199,1
-raw,imbalanced,13,False,6,0.2301,1
-raw,imbalanced,13,False,7,0.0539,1
-raw,imbalanced,13,False,8,0.013,18
-raw,imbalanced,13,False,9,0.2641,10
-raw,imbalanced,13,False,10,0.3828,10
-raw,imbalanced,13,False,11,0.0871,10
-raw,imbalanced,13,False,12,0.1061,10
-raw,imbalanced,13,False,13,0.2053,10
-raw,imbalanced,13,False,14,0.4033,10
-raw,imbalanced,13,False,15,0.2141,10
-raw,imbalanced,13,False,16,0.2387,10
-raw,imbalanced,13,False,17,0.4808,10
-raw,imbalanced,13,False,18,0.4585,10
-raw,imbalanced,13,False,19,1.0065,10
-raw,imbalanced,13,False,20,0.0088,4
-raw,imbalanced,13,False,21,0.2366,1
-raw,imbalanced,13,False,22,0.1627,10
-raw,imbalanced,13,False,23,0.2422,10
-raw,imbalanced,13,False,24,0.0801,10
-raw,imbalanced,13,False,25,0.0126,10
-raw,imbalanced,13,False,26,0.0494,10
-raw,imbalanced,13,False,27,0.0107,10
-raw,imbalanced,13,False,28,0.1331,25
-raw,imbalanced,13,False,29,5.064,25
-raw,imbalanced,13,False,30,0.0421,1
-raw,imbalanced,13,False,31,0.1816,10
-raw,imbalanced,13,False,32,0.2723,10
-raw,imbalanced,13,False,33,1.3341,10
-raw,imbalanced,13,False,34,1.1243,10
-raw,imbalanced,13,False,35,1.1778,10
-raw,imbalanced,13,False,36,0.2041,10
-raw,imbalanced,13,False,37,0.039,10
-raw,imbalanced,13,False,38,0.0265,10
-raw,imbalanced,13,False,39,0.0147,10
-raw,imbalanced,13,False,40,0.0589,10
-raw,imbalanced,13,False,41,0.0209,10
-raw,imbalanced,13,False,42,0.0154,10
-raw,imbalanced,13,False,43,0.019,10
-raw,imbalanced,14,False,1,0.0014,1
-raw,imbalanced,14,False,2,0.0374,1
-raw,imbalanced,14,False,3,0.0094,1
-raw,imbalanced,14,False,4,0.0165,1
-raw,imbalanced,14,False,5,0.2106,1
-raw,imbalanced,14,False,6,0.2374,1
-raw,imbalanced,14,False,7,0.0542,1
-raw,imbalanced,14,False,8,0.013,18
-raw,imbalanced,14,False,9,0.248,10
-raw,imbalanced,14,False,10,0.4093,10
-raw,imbalanced,14,False,11,0.0999,10
-raw,imbalanced,14,False,12,0.094,10
-raw,imbalanced,14,False,13,0.2079,10
-raw,imbalanced,14,False,14,0.3962,10
-raw,imbalanced,14,False,15,0.2144,10
-raw,imbalanced,14,False,16,0.2319,10
-raw,imbalanced,14,False,17,0.4823,10
-raw,imbalanced,14,False,18,0.4544,10
-raw,imbalanced,14,False,19,1.0004,10
-raw,imbalanced,14,False,20,0.0084,4
-raw,imbalanced,14,False,21,0.2335,1
-raw,imbalanced,14,False,22,0.1609,10
-raw,imbalanced,14,False,23,0.2357,10
-raw,imbalanced,14,False,24,0.0946,10
-raw,imbalanced,14,False,25,0.0101,10
-raw,imbalanced,14,False,26,0.0501,10
-raw,imbalanced,14,False,27,0.0141,10
-raw,imbalanced,14,False,28,0.1447,25
-raw,imbalanced,14,False,29,5.1529,25
-raw,imbalanced,14,False,30,0.0426,1
-raw,imbalanced,14,False,31,0.1854,10
-raw,imbalanced,14,False,32,0.2805,10
-raw,imbalanced,14,False,33,1.3282,10
-raw,imbalanced,14,False,34,1.1395,10
-raw,imbalanced,14,False,35,1.1682,10
-raw,imbalanced,14,False,36,0.2181,10
-raw,imbalanced,14,False,37,0.0413,10
-raw,imbalanced,14,False,38,0.0265,10
-raw,imbalanced,14,False,39,0.0145,10
-raw,imbalanced,14,False,40,0.0891,10
-raw,imbalanced,14,False,41,0.011,10
-raw,imbalanced,14,False,42,0.0147,10
-raw,imbalanced,14,False,43,0.0175,10
-raw,imbalanced,15,False,1,0.0013,1
-raw,imbalanced,15,False,2,0.0419,1
-raw,imbalanced,15,False,3,0.0093,1
